pickup_hour,name,id,LocationID,Zone,service_zone,VendorID,num_rides_per_hour,trip_distance,fare_amount,total_amount,congestion_surcharge,total_plus_surcharge
2022-03-13 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,146,574.07,2413.2,3361.7000000000003,310.0,3671.7000000000003
2022-03-13 20:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,148,528.32,1984.0,3071.14,350.0,3421.14
2022-03-13 21:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,124,487.42,1784.0,2628.96,280.0,2908.96
2022-03-13 22:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,94,392.18,1370.5,2034.02,205.0,2239.02
2022-03-13 23:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,90,414.75,1620.5,2300.62,200.0,2500.62
2022-03-14 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,56,414.52,1348.5,1886.1,120.0,2006.1
2022-03-14 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,26,158.15,481.5,670.0699999999999,42.5,712.5699999999999
2022-03-14 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,6,43.34,130.0,197.39,12.5,209.89
2022-03-14 03:00:00,Madison Square Garden,KovZpZA7AAEA,100,Garment District,Yellow Zone,1,6,13.98,50.5,70.85,10.0,80.85
2022-03-14 04:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,8,13.51,63.5,107.05,17.5,124.55
2022-03-14 05:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,52,80.99,364.0,618.3100000000001,125.0,743.3100000000001
2022-03-14 06:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,192,377.21,1609.0,2586.7200000000003,477.5,3064.2200000000003
2022-03-14 07:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,385,917.61,3941.2,6187.17,940.0,7127.17
2022-03-14 08:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,515,1229.33,5740.3,8816.83,1272.5,10089.33
2022-03-14 09:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,479,1279.17,5826.7,8916.95,1177.5,10094.45
2022-03-14 10:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,403,928.17,4450.7,6773.04,990.0,7763.04
2022-03-14 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,407,1005.46,5043.9,7639.35,1000.0,8639.35
2022-03-14 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,388,997.96,4854.5,7234.34,952.5,8186.84
2022-03-14 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,372,1019.09,4555.5,6914.34,902.5,7816.84
2022-03-14 14:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,363,974.83,4419.5,6611.2,887.5,7498.7
2022-03-14 15:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,370,1234.66,5136.45,7622.82,897.5,8520.32
2022-03-14 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,371,1058.23,4776.2,7569.68,910.0,8479.68
2022-03-14 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,351,894.58,4156.5,6649.6,850.0,7499.6
2022-03-14 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,324,779.57,3648.5,5848.14,795.0,6643.14
2022-03-14 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,243,831.82,3152.2,5027.15,575.0,5602.15
2022-03-14 20:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,182,647.37,2475.2,3821.83,440.0,4261.83
2022-03-14 21:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,161,682.74,2433.5,3602.2,365.0,3967.2
2022-03-14 22:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,150,501.02,1879.5,2872.52,350.0,3222.52
2022-03-14 23:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,89,515.65,1737.5,2542.54,192.5,2735.04
2022-03-15 00:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,43,204.04,749.5,1069.8600000000001,87.5,1157.3600000000001
2022-03-15 01:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,16,135.56,404.0,538.12,30.0,568.12
2022-03-15 02:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,13,29.43,123.0,189.25,32.5,221.75
2022-03-15 03:00:00,Barclays Center,KovZ917AtP3,25,Boerum Hill,Boro Zone,1,1,0.0,53.2,60.55,0.0,60.55
2022-03-15 04:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,6,9.41,45.5,74.94,15.0,89.94
2022-03-15 05:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,52,92.53,402.01,693.08,127.5,820.58
2022-03-15 06:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,240,430.29,1954.7,3172.27,587.5,3759.77
2022-03-15 07:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,505,1026.57,4771.0,7636.18,1252.5,8888.68
2022-03-15 08:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,677,1320.33,6890.05,10724.25,1677.5,12401.75
2022-03-15 09:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,576,1248.0,6724.4,10222.6,1415.0,11637.6
2022-03-15 10:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,448,1205.5,5845.2,8763.81,1097.5,9861.31
2022-03-15 11:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,484,1347.95,6650.0,9995.89,1197.5,11193.39
2022-03-15 12:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,416,939.16,5064.0,7517.58,1017.5,8535.08
2022-03-15 13:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,418,958.61,5054.0,7566.83,1037.5,8604.33
2022-03-15 14:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,450,1080.48,5437.1,8006.8,1085.0,9091.8
2022-03-15 15:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,414,1251.92,5468.5,8099.79,982.5,9082.29
2022-03-15 16:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,1,430,1157.34,5601.7,8875.81,1050.0,9925.81
2022-03-15 17:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,464,1167.1,5678.7,9015.06,1110.0,10125.06
2022-03-15 18:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,463,1083.43,5108.5,8274.1,1105.0,9379.1
2022-03-15 19:00:00,Madison Square Garden,KovZpZA7AAEA,161,Midtown Center,Yellow Zone,2,277,716.31,3117.0,5164.29,672.5,5836.79
